"customer_id","first_name","last_name","amount","payment_date","running_total"
135,"JUANITA","MASON","0.99","2007-05-14 13:44:29","110.70"
136,"ANITA","MORALES","2.99","2007-01-31 19:48:35","2.99"
136,"ANITA","MORALES","2.99","2007-02-17 17:42:56","5.98"
136,"ANITA","MORALES","10.99","2007-03-17 16:55:48","16.97"
136,"ANITA","MORALES","5.99","2007-03-18 03:26:32","22.96"
136,"ANITA","MORALES","0.99","2007-03-18 12:38:35","23.95"
136,"ANITA","MORALES","4.99","2007-03-20 17:59:01","28.94"
136,"ANITA","MORALES","0.99","2007-03-21 08:21:29","29.93"
136,"ANITA","MORALES","2.99","2007-03-21 10:16:58","32.92"
136,"ANITA","MORALES","4.99","2007-03-22 23:02:54","37.91"
136,"ANITA","MORALES","0.99","2007-04-08 20:34:01","38.90"
136,"ANITA","MORALES","3.99","2007-04-10 04:19:38","42.89"
136,"ANITA","MORALES","3.99","2007-04-11 07:22:35","46.88"
136,"ANITA","MORALES","8.99","2007-04-12 05:19:18","55.87"
136,"ANITA","MORALES","5.99","2007-04-30 08:11:24","61.86"
136,"ANITA","MORALES","0.99","2007-04-30 15:43:53","62.85"
137,"RHONDA","KENNEDY","2.99","2007-01-30 10:42:18","2.99"
137,"RHONDA","KENNEDY","6.99","2007-02-18 18:52:49","9.98"
137,"RHONDA","KENNEDY","2.99","2007-02-19 17:12:23","12.97"
137,"RHONDA","KENNEDY","3.99","2007-02-20 11:57:01","16.96"
137,"RHONDA","KENNEDY","5.99","2007-02-21 17:44:35","22.95"
137,"RHONDA","KENNEDY","4.99","2007-03-01 12:44:54","27.94"
137,"RHONDA","KENNEDY","5.99","2007-03-01 22:09:50","33.93"
137,"RHONDA","KENNEDY","4.99","2007-03-02 05:06:45","38.92"
137,"RHONDA","KENNEDY","3.99","2007-03-02 13:03:27","42.91"
137,"RHONDA","KENNEDY","3.99","2007-03-17 06:58:12","46.90"
137,"RHONDA","KENNEDY","2.99","2007-03-17 20:28:48","49.89"
137,"RHONDA","KENNEDY","0.99","2007-03-19 11:23:56","50.88"
137,"RHONDA","KENNEDY","5.99","2007-03-19 23:31:57","56.87"
137,"RHONDA","KENNEDY","5.99","2007-03-20 10:25:32","62.86"
137,"RHONDA","KENNEDY","7.99","2007-03-21 21:45:52","70.85"
137,"RHONDA","KENNEDY","7.99","2007-03-22 09:45:32","78.84"
137,"RHONDA","KENNEDY","0.99","2007-03-22 11:46:09","79.83"
137,"RHONDA","KENNEDY","2.99","2007-03-23 02:28:56","82.82"
137,"RHONDA","KENNEDY","4.99","2007-03-23 15:26:09","87.81"
137,"RHONDA","KENNEDY","9.99","2007-03-23 20:24:30","97.80"
137,"RHONDA","KENNEDY","4.99","2007-04-06 02:58:44","102.79"
137,"RHONDA","KENNEDY","5.99","2007-04-06 07:39:03","108.78"
137,"RHONDA","KENNEDY","6.99","2007-04-06 16:34:38","115.77"
137,"RHONDA","KENNEDY","6.99","2007-04-07 16:53:52","122.76"
137,"RHONDA","KENNEDY","3.99","2007-04-07 22:55:22","126.75"
137,"RHONDA","KENNEDY","2.99","2007-04-09 05:08:50","129.74"
137,"RHONDA","KENNEDY","3.99","2007-04-09 20:24:35","133.73"
137,"RHONDA","KENNEDY","2.99","2007-04-10 13:34:57","136.72"
137,"RHONDA","KENNEDY","6.99","2007-04-11 01:40:45","143.71"
137,"RHONDA","KENNEDY","0.99","2007-04-11 10:45:08","144.70"
137,"RHONDA","KENNEDY","8.99","2007-04-28 14:39:41","153.69"
137,"RHONDA","KENNEDY","4.99","2007-04-28 17:31:12","158.68"
137,"RHONDA","KENNEDY","2.99","2007-04-30 01:54:17","161.67"
137,"RHONDA","KENNEDY","4.99","2007-04-30 03:30:47","166.66"
137,"RHONDA","KENNEDY","4.99","2007-04-30 06:33:21","171.65"
137,"RHONDA","KENNEDY","2.99","2007-04-30 08:58:51","174.64"
137,"RHONDA","KENNEDY","4.99","2007-04-30 11:08:18","179.63"
137,"RHONDA","KENNEDY","7.99","2007-04-30 21:13:02","187.62"
137,"RHONDA","KENNEDY","6.99","2007-04-30 22:08:37","194.61"
138,"HAZEL","WARREN","2.99","2007-01-28 02:21:52","2.99"
138,"HAZEL","WARREN","0.99","2007-01-31 01:34:34","3.98"
138,"HAZEL","WARREN","0.99","2007-02-15 08:54:49","4.97"
138,"HAZEL","WARREN","0.99","2007-02-17 12:29:17","5.96"
138,"HAZEL","WARREN","7.99","2007-02-19 13:43:21","13.95"
138,"HAZEL","WARREN","3.99","2007-03-01 01:37:22","17.94"
138,"HAZEL","WARREN","5.99","2007-03-01 07:10:20","23.93"
138,"HAZEL","WARREN","4.99","2007-03-02 03:41:26","28.92"
138,"HAZEL","WARREN","0.99","2007-03-02 06:16:57","29.91"
138,"HAZEL","WARREN","0.99","2007-03-02 20:06:02","30.90"
138,"HAZEL","WARREN","2.99","2007-03-18 13:09:04","33.89"
138,"HAZEL","WARREN","2.99","2007-03-19 01:34:07","36.88"
138,"HAZEL","WARREN","1.99","2007-03-21 02:08:37","38.87"
138,"HAZEL","WARREN","4.99","2007-03-21 10:04:41","43.86"
138,"HAZEL","WARREN","4.99","2007-03-21 12:21:20","48.85"
138,"HAZEL","WARREN","4.99","2007-03-22 06:09:34","53.84"
138,"HAZEL","WARREN","2.99","2007-03-22 22:31:27","56.83"
138,"HAZEL","WARREN","0.99","2007-03-23 01:08:22","57.82"
138,"HAZEL","WARREN","2.99","2007-04-05 21:41:33","60.81"
138,"HAZEL","WARREN","0.99","2007-04-09 17:34:22","61.80"
138,"HAZEL","WARREN","1.99","2007-04-10 03:24:11","63.79"
138,"HAZEL","WARREN","4.99","2007-04-10 07:12:28","68.78"
138,"HAZEL","WARREN","2.99","2007-04-11 23:37:18","71.77"
138,"HAZEL","WARREN","0.99","2007-04-12 19:38:30","72.76"
138,"HAZEL","WARREN","2.99","2007-04-27 07:44:54","75.75"
138,"HAZEL","WARREN","2.99","2007-04-28 04:39:21","78.74"
138,"HAZEL","WARREN","4.99","2007-04-28 17:56:49","83.73"
138,"HAZEL","WARREN","3.99","2007-04-28 19:38:56","87.72"
138,"HAZEL","WARREN","3.99","2007-04-29 05:34:29","91.71"
138,"HAZEL","WARREN","0.99","2007-04-30 02:45:28","92.70"
138,"HAZEL","WARREN","1.99","2007-04-30 13:06:10","94.69"
138,"HAZEL","WARREN","9.99","2007-04-30 14:18:06","104.68"
138,"HAZEL","WARREN","0.99","2007-04-30 19:34:38","105.67"
138,"HAZEL","WARREN","4.99","2007-04-30 22:56:19","110.66"
139,"AMBER","DIXON","2.99","2007-02-14 22:11:22","2.99"
139,"AMBER","DIXON","2.99","2007-02-16 14:20:58","5.98"
139,"AMBER","DIXON","0.99","2007-02-19 09:16:08","6.97"
139,"AMBER","DIXON","7.99","2007-02-19 13:18:08","14.96"
139,"AMBER","DIXON","2.99","2007-03-02 00:02:52","17.95"
139,"AMBER","DIXON","6.99","2007-03-19 00:51:49","24.94"
139,"AMBER","DIXON","3.99","2007-03-19 20:44:42","28.93"
139,"AMBER","DIXON","5.99","2007-03-21 20:54:19","34.92"
139,"AMBER","DIXON","2.99","2007-03-21 22:56:25","37.91"
139,"AMBER","DIXON","2.99","2007-03-22 07:25:36","40.90"
139,"AMBER","DIXON","2.99","2007-03-22 07:33:19","43.89"
139,"AMBER","DIXON","2.99","2007-03-22 09:03:05","46.88"
139,"AMBER","DIXON","9.99","2007-03-22 15:27:31","56.87"
139,"AMBER","DIXON","3.99","2007-03-23 00:07:14","60.86"
139,"AMBER","DIXON","0.99","2007-03-23 10:40:31","61.85"
139,"AMBER","DIXON","0.99","2007-04-08 08:23:13","62.84"
139,"AMBER","DIXON","2.99","2007-04-08 08:27:44","65.83"
139,"AMBER","DIXON","2.99","2007-04-09 04:26:05","68.82"
139,"AMBER","DIXON","7.99","2007-04-09 12:43:27","76.81"
139,"AMBER","DIXON","6.99","2007-04-09 17:54:48","83.80"
139,"AMBER","DIXON","6.99","2007-04-09 22:43:26","90.79"
139,"AMBER","DIXON","6.99","2007-04-12 01:26:05","97.78"
139,"AMBER","DIXON","0.99","2007-04-12 12:50:34","98.77"
139,"AMBER","DIXON","0.99","2007-04-27 13:36:24","99.76"
139,"AMBER","DIXON","5.99","2007-04-28 05:10:28","105.75"
139,"AMBER","DIXON","4.99","2007-04-30 13:25:39","110.74"
139,"AMBER","DIXON","2.99","2007-04-30 19:16:57","113.73"
140,"EVA","RAMOS","4.99","2007-02-16 03:19:44","4.99"
140,"EVA","RAMOS","2.99","2007-02-16 10:37:46","7.98"
140,"EVA","RAMOS","6.99","2007-02-18 09:22:17","14.97"
140,"EVA","RAMOS","0.99","2007-02-20 20:44:13","15.96"
140,"EVA","RAMOS","6.99","2007-03-01 03:39:37","22.95"
140,"EVA","RAMOS","3.99","2007-03-02 18:33:02","26.94"
140,"EVA","RAMOS","4.99","2007-03-17 20:48:27","31.93"
140,"EVA","RAMOS","4.99","2007-03-18 18:02:28","36.92"
140,"EVA","RAMOS","10.99","2007-03-19 08:00:14","47.91"
140,"EVA","RAMOS","2.99","2007-03-22 16:53:00","50.90"
140,"EVA","RAMOS","2.99","2007-03-23 14:15:28","53.89"
140,"EVA","RAMOS","4.99","2007-04-11 15:24:01","58.88"
140,"EVA","RAMOS","9.99","2007-04-11 21:30:45","68.87"
140,"EVA","RAMOS","0.99","2007-04-12 04:20:13","69.86"
140,"EVA","RAMOS","2.99","2007-04-12 20:58:55","72.85"
140,"EVA","RAMOS","4.99","2007-04-27 06:26:52","77.84"
140,"EVA","RAMOS","4.99","2007-04-30 07:03:36","82.83"
140,"EVA","RAMOS","0.99","2007-04-30 18:50:01","83.82"
141,"DEBBIE","REYES","2.99","2007-01-30 11:13:23","2.99"
141,"DEBBIE","REYES","7.99","2007-02-15 03:33:33","10.98"
141,"DEBBIE","REYES","7.99","2007-02-20 00:54:57","18.97"
141,"DEBBIE","REYES","4.99","2007-02-21 17:36:54","23.96"
141,"DEBBIE","REYES","3.99","2007-03-01 02:05:27","27.95"
141,"DEBBIE","REYES","1.99","2007-03-01 05:02:55","29.94"
141,"DEBBIE","REYES","4.99","2007-03-01 20:31:36","34.93"
141,"DEBBIE","REYES","2.99","2007-03-02 17:58:13","37.92"
141,"DEBBIE","REYES","5.99","2007-03-02 18:01:17","43.91"
141,"DEBBIE","REYES","5.99","2007-03-17 18:42:52","49.90"
141,"DEBBIE","REYES","2.99","2007-03-17 20:57:06","52.89"
141,"DEBBIE","REYES","3.99","2007-03-17 21:24:50","56.88"
141,"DEBBIE","REYES","2.99","2007-03-18 06:01:34","59.87"
141,"DEBBIE","REYES","0.99","2007-03-19 06:05:08","60.86"
141,"DEBBIE","REYES","2.99","2007-03-19 12:12:01","63.85"
141,"DEBBIE","REYES","4.99","2007-03-19 23:29:42","68.84"
141,"DEBBIE","REYES","7.99","2007-03-20 20:53:10","76.83"
141,"DEBBIE","REYES","2.99","2007-03-20 23:29:12","79.82"
141,"DEBBIE","REYES","4.99","2007-03-22 07:11:11","84.81"
141,"DEBBIE","REYES","0.99","2007-03-22 18:23:18","85.80"
141,"DEBBIE","REYES","2.99","2007-03-23 18:13:51","88.79"
141,"DEBBIE","REYES","1.99","2007-04-07 02:28:46","90.78"
141,"DEBBIE","REYES","0.99","2007-04-07 14:52:35","91.77"
141,"DEBBIE","REYES","5.99","2007-04-08 08:18:36","97.76"
141,"DEBBIE","REYES","2.99","2007-04-09 03:05:15","100.75"
141,"DEBBIE","REYES","0.99","2007-04-10 11:46:24","101.74"
141,"DEBBIE","REYES","4.99","2007-04-26 23:18:19","106.73"
141,"DEBBIE","REYES","2.99","2007-04-28 08:55:36","109.72"
141,"DEBBIE","REYES","4.99","2007-04-29 05:48:40","114.71"
141,"DEBBIE","REYES","4.99","2007-04-30 01:34:14","119.70"
141,"DEBBIE","REYES","2.99","2007-04-30 05:15:39","122.69"
141,"DEBBIE","REYES","7.99","2007-04-30 06:18:22","130.68"
142,"APRIL","BURNS","8.99","2007-01-24 22:37:28","8.99"
142,"APRIL","BURNS","0.99","2007-01-25 22:53:49","9.98"
142,"APRIL","BURNS","9.99","2007-01-28 09:24:35","19.97"
142,"APRIL","BURNS","1.99","2007-02-15 05:57:56","21.96"
142,"APRIL","BURNS","2.99","2007-02-20 23:36:52","24.95"
142,"APRIL","BURNS","5.99","2007-03-02 01:20:44","30.94"
142,"APRIL","BURNS","5.99","2007-03-02 12:01:50","36.93"
142,"APRIL","BURNS","0.99","2007-03-19 04:57:39","37.92"
142,"APRIL","BURNS","0.99","2007-03-19 07:42:57","38.91"
142,"APRIL","BURNS","0.99","2007-03-20 09:22:15","39.90"
142,"APRIL","BURNS","0.99","2007-03-20 16:44:47","40.89"
142,"APRIL","BURNS","4.99","2007-03-20 23:39:43","45.88"
142,"APRIL","BURNS","0.99","2007-03-21 23:40:03","46.87"
142,"APRIL","BURNS","2.99","2007-03-22 19:12:32","49.86"
142,"APRIL","BURNS","1.99","2007-03-23 00:15:01","51.85"
142,"APRIL","BURNS","2.99","2007-04-05 22:13:03","54.84"
142,"APRIL","BURNS","4.99","2007-04-08 00:19:58","59.83"
142,"APRIL","BURNS","4.99","2007-04-08 01:56:25","64.82"
142,"APRIL","BURNS","0.99","2007-04-12 02:40:24","65.81"
142,"APRIL","BURNS","2.99","2007-04-28 05:08:31","68.80"
142,"APRIL","BURNS","2.99","2007-04-29 08:21:25","71.79"
142,"APRIL","BURNS","4.99","2007-04-29 12:23:37","76.78"
142,"APRIL","BURNS","7.99","2007-04-30 03:59:53","84.77"
142,"APRIL","BURNS","2.99","2007-04-30 08:24:23","87.76"
142,"APRIL","BURNS","5.99","2007-04-30 19:33:25","93.75"
142,"APRIL","BURNS","0.99","2007-05-14 13:44:29","94.74"
143,"LESLIE","GORDON","2.99","2007-01-26 08:42:35","2.99"
143,"LESLIE","GORDON","2.99","2007-01-26 21:20:45","5.98"
143,"LESLIE","GORDON","1.99","2007-02-17 02:56:37","7.97"
143,"LESLIE","GORDON","4.99","2007-02-17 06:12:05","12.96"
143,"LESLIE","GORDON","3.99","2007-02-18 03:33:34","16.95"
143,"LESLIE","GORDON","0.99","2007-02-19 02:52:18","17.94"
143,"LESLIE","GORDON","4.99","2007-02-19 03:48:57","22.93"
143,"LESLIE","GORDON","6.99","2007-03-02 12:58:09","29.92"
143,"LESLIE","GORDON","6.99","2007-03-17 03:30:51","36.91"
143,"LESLIE","GORDON","2.99","2007-03-18 08:09:04","39.90"
143,"LESLIE","GORDON","4.99","2007-03-20 12:34:59","44.89"
143,"LESLIE","GORDON","5.99","2007-03-22 16:31:37","50.88"
143,"LESLIE","GORDON","4.99","2007-03-23 20:22:28","55.87"
143,"LESLIE","GORDON","7.99","2007-04-07 01:00:33","63.86"
143,"LESLIE","GORDON","0.99","2007-04-07 10:47:23","64.85"
143,"LESLIE","GORDON","7.99","2007-04-08 04:40:24","72.84"
143,"LESLIE","GORDON","6.99","2007-04-11 03:33:56","79.83"
143,"LESLIE","GORDON","4.99","2007-04-11 11:02:50","84.82"
143,"LESLIE","GORDON","0.99","2007-04-29 02:01:04","85.81"
143,"LESLIE","GORDON","0.99","2007-04-29 02:46:51","86.80"
143,"LESLIE","GORDON","1.99","2007-04-30 12:31:16","88.79"
143,"LESLIE","GORDON","0.99","2007-04-30 19:44:57","89.78"
144,"CLARA","SHAW","2.99","2007-01-26 23:17:53","2.99"
144,"CLARA","SHAW","2.99","2007-01-27 03:00:51","5.98"
144,"CLARA","SHAW","5.99","2007-02-16 19:43:48","11.97"
144,"CLARA","SHAW","0.99","2007-02-17 06:17:43","12.96"
144,"CLARA","SHAW","4.99","2007-02-19 15:26:08","17.95"
144,"CLARA","SHAW","4.99","2007-02-20 09:40:18","22.94"
144,"CLARA","SHAW","2.99","2007-02-20 18:49:43","25.93"
144,"CLARA","SHAW","2.99","2007-02-21 07:01:52","28.92"
144,"CLARA","SHAW","0.99","2007-03-01 02:40:34","29.91"
144,"CLARA","SHAW","4.99","2007-03-01 12:41:45","34.90"
144,"CLARA","SHAW","5.99","2007-03-01 18:18:58","40.89"
144,"CLARA","SHAW","4.99","2007-03-02 01:55:01","45.88"
144,"CLARA","SHAW","2.99","2007-03-02 11:23:49","48.87"
144,"CLARA","SHAW","6.99","2007-03-02 20:32:13","55.86"
144,"CLARA","SHAW","7.99","2007-03-16 23:03:53","63.85"
144,"CLARA","SHAW","4.99","2007-03-17 12:19:46","68.84"
144,"CLARA","SHAW","2.99","2007-03-17 20:48:38","71.83"
144,"CLARA","SHAW","2.99","2007-03-18 20:27:26","74.82"
144,"CLARA","SHAW","3.99","2007-03-19 00:50:42","78.81"
144,"CLARA","SHAW","6.99","2007-03-19 05:31:40","85.80"
144,"CLARA","SHAW","2.99","2007-03-20 13:47:21","88.79"
144,"CLARA","SHAW","2.99","2007-03-21 01:14:24","91.78"
144,"CLARA","SHAW","1.99","2007-03-22 07:16:10","93.77"
144,"CLARA","SHAW","7.99","2007-03-23 11:11:56","101.76"
144,"CLARA","SHAW","6.99","2007-04-08 11:19:20","108.75"
144,"CLARA","SHAW","3.99","2007-04-08 15:46:48","112.74"
144,"CLARA","SHAW","0.99","2007-04-09 02:22:38","113.73"
144,"CLARA","SHAW","8.99","2007-04-09 17:20:34","122.72"
144,"CLARA","SHAW","7.99","2007-04-09 18:45:17","130.71"
144,"CLARA","SHAW","7.99","2007-04-10 00:32:29","138.70"
144,"CLARA","SHAW","7.99","2007-04-12 07:02:15","146.69"
144,"CLARA","SHAW","9.99","2007-04-12 15:03:33","156.68"
144,"CLARA","SHAW","5.99","2007-04-27 13:59:59","162.67"
144,"CLARA","SHAW","2.99","2007-04-27 21:03:11","165.66"
144,"CLARA","SHAW","0.99","2007-04-28 07:12:15","166.65"
144,"CLARA","SHAW","3.99","2007-04-28 08:18:44","170.64"
144,"CLARA","SHAW","5.99","2007-04-29 06:34:06","176.63"
144,"CLARA","SHAW","0.99","2007-04-30 02:59:34","177.62"
144,"CLARA","SHAW","7.99","2007-04-30 04:39:24","185.61"
144,"CLARA","SHAW","0.99","2007-04-30 06:43:58","186.60"
144,"CLARA","SHAW","3.99","2007-04-30 07:12:47","190.59"
144,"CLARA","SHAW","4.99","2007-04-30 10:10:36","195.58"
145,"LUCILLE","HOLMES","0.99","2007-01-27 23:33:51","0.99"
145,"LUCILLE","HOLMES","4.99","2007-02-18 04:58:18","5.98"
145,"LUCILLE","HOLMES","0.99","2007-02-19 05:56:37","6.97"
145,"LUCILLE","HOLMES","4.99","2007-03-01 20:31:57","11.96"
145,"LUCILLE","HOLMES","5.99","2007-03-17 14:07:52","17.95"
145,"LUCILLE","HOLMES","2.99","2007-03-17 15:47:02","20.94"
145,"LUCILLE","HOLMES","2.99","2007-03-18 16:35:19","23.93"
145,"LUCILLE","HOLMES","2.99","2007-03-18 22:34:15","26.92"
145,"LUCILLE","HOLMES","7.99","2007-03-19 06:23:25","34.91"
145,"LUCILLE","HOLMES","3.99","2007-03-19 11:59:21","38.90"
145,"LUCILLE","HOLMES","0.99","2007-03-19 16:17:39","39.89"
145,"LUCILLE","HOLMES","5.99","2007-03-20 20:17:04","45.88"
145,"LUCILLE","HOLMES","6.99","2007-03-21 08:43:46","52.87"
145,"LUCILLE","HOLMES","5.99","2007-04-06 05:57:43","58.86"
145,"LUCILLE","HOLMES","8.99","2007-04-07 09:48:17","67.85"
145,"LUCILLE","HOLMES","4.99","2007-04-07 18:15:17","72.84"
145,"LUCILLE","HOLMES","6.99","2007-04-07 20:01:42","79.83"
145,"LUCILLE","HOLMES","2.99","2007-04-07 22:49:23","82.82"
145,"LUCILLE","HOLMES","2.99","2007-04-08 15:45:57","85.81"
145,"LUCILLE","HOLMES","2.99","2007-04-11 02:29:53","88.80"
145,"LUCILLE","HOLMES","1.99","2007-04-11 18:13:58","90.79"
145,"LUCILLE","HOLMES","0.99","2007-04-11 20:13:49","91.78"
145,"LUCILLE","HOLMES","2.99","2007-04-27 02:19:36","94.77"
145,"LUCILLE","HOLMES","7.99","2007-04-27 19:46:34","102.76"
145,"LUCILLE","HOLMES","0.99","2007-04-28 11:53:31","103.75"
145,"LUCILLE","HOLMES","0.99","2007-04-29 03:59:55","104.74"
145,"LUCILLE","HOLMES","0.99","2007-04-30 01:21:25","105.73"
145,"LUCILLE","HOLMES","2.99","2007-04-30 09:33:21","108.72"
146,"JAMIE","RICE","7.99","2007-01-29 09:44:17","7.99"
146,"JAMIE","RICE","4.99","2007-01-31 08:23:30","12.98"
146,"JAMIE","RICE","7.99","2007-02-15 00:59:38","20.97"
146,"JAMIE","RICE","1.99","2007-02-16 13:44:09","22.96"
146,"JAMIE","RICE","2.99","2007-02-17 17:15:52","25.95"
146,"JAMIE","RICE","3.99","2007-02-18 03:00:54","29.94"
146,"JAMIE","RICE","2.99","2007-02-18 10:11:06","32.93"
146,"JAMIE","RICE","0.99","2007-02-19 17:44:22","33.92"
146,"JAMIE","RICE","4.99","2007-02-20 17:36:26","38.91"
146,"JAMIE","RICE","7.99","2007-03-02 08:56:26","46.90"
146,"JAMIE","RICE","2.99","2007-03-02 11:00:38","49.89"
146,"JAMIE","RICE","0.99","2007-03-02 16:34:27","50.88"
146,"JAMIE","RICE","5.99","2007-03-02 17:09:37","56.87"
146,"JAMIE","RICE","4.99","2007-03-17 00:06:44","61.86"
146,"JAMIE","RICE","4.99","2007-03-17 12:16:56","66.85"
146,"JAMIE","RICE","7.99","2007-03-17 21:59:51","74.84"
146,"JAMIE","RICE","2.99","2007-03-18 07:07:59","77.83"
146,"JAMIE","RICE","4.99","2007-03-19 02:09:35","82.82"
146,"JAMIE","RICE","4.99","2007-03-20 04:35:27","87.81"
146,"JAMIE","RICE","4.99","2007-03-20 12:18:43","92.80"
146,"JAMIE","RICE","2.99","2007-03-21 00:38:58","95.79"
146,"JAMIE","RICE","6.99","2007-03-23 14:04:31","102.78"
146,"JAMIE","RICE","6.99","2007-04-08 17:03:00","109.77"
146,"JAMIE","RICE","4.99","2007-04-08 23:44:39","114.76"
146,"JAMIE","RICE","7.99","2007-04-11 05:21:35","122.75"
146,"JAMIE","RICE","6.99","2007-04-11 09:47:47","129.74"
146,"JAMIE","RICE","4.99","2007-04-11 17:35:55","134.73"
146,"JAMIE","RICE","0.99","2007-04-26 23:31:12","135.72"
146,"JAMIE","RICE","3.99","2007-04-28 23:07:07","139.71"
147,"JOANNE","ROBERTSON","0.99","2007-01-27 05:38:51","0.99"
147,"JOANNE","ROBERTSON","0.99","2007-01-28 01:19:38","1.98"
147,"JOANNE","ROBERTSON","0.99","2007-02-17 22:34:30","2.97"
147,"JOANNE","ROBERTSON","6.99","2007-02-18 18:05:16","9.96"
147,"JOANNE","ROBERTSON","2.99","2007-02-19 21:47:08","12.95"
147,"JOANNE","ROBERTSON","5.99","2007-02-20 09:07:36","18.94"
147,"JOANNE","ROBERTSON","7.99","2007-03-01 17:09:54","26.93"
147,"JOANNE","ROBERTSON","8.99","2007-03-01 18:37:15","35.92"
147,"JOANNE","ROBERTSON","4.99","2007-03-18 03:24:15","40.91"
147,"JOANNE","ROBERTSON","4.99","2007-03-18 21:26:11","45.90"
147,"JOANNE","ROBERTSON","4.99","2007-03-20 02:10:23","50.89"
147,"JOANNE","ROBERTSON","3.99","2007-03-20 06:55:27","54.88"
147,"JOANNE","ROBERTSON","4.99","2007-03-20 19:30:38","59.87"
147,"JOANNE","ROBERTSON","0.99","2007-03-21 01:03:42","60.86"
147,"JOANNE","ROBERTSON","0.99","2007-03-21 17:33:49","61.85"
147,"JOANNE","ROBERTSON","4.99","2007-03-22 05:00:02","66.84"
147,"JOANNE","ROBERTSON","2.99","2007-03-22 08:37:45","69.83"
147,"JOANNE","ROBERTSON","4.99","2007-03-22 19:06:23","74.82"
147,"JOANNE","ROBERTSON","4.99","2007-03-23 01:30:22","79.81"
147,"JOANNE","ROBERTSON","8.99","2007-03-23 10:01:01","88.80"
147,"JOANNE","ROBERTSON","6.99","2007-03-23 19:21:46","95.79"
147,"JOANNE","ROBERTSON","7.99","2007-04-06 18:54:47","103.78"
147,"JOANNE","ROBERTSON","2.99","2007-04-06 20:30:17","106.77"
147,"JOANNE","ROBERTSON","0.99","2007-04-08 14:58:04","107.76"
147,"JOANNE","ROBERTSON","0.99","2007-04-09 01:58:51","108.75"
147,"JOANNE","ROBERTSON","2.99","2007-04-10 02:05:12","111.74"
147,"JOANNE","ROBERTSON","0.99","2007-04-10 15:43:09","112.73"
147,"JOANNE","ROBERTSON","0.99","2007-04-11 18:20:01","113.72"
147,"JOANNE","ROBERTSON","4.99","2007-04-11 23:57:53","118.71"
147,"JOANNE","ROBERTSON","2.99","2007-04-12 13:24:08","121.70"
147,"JOANNE","ROBERTSON","0.99","2007-04-27 01:55:55","122.69"
147,"JOANNE","ROBERTSON","0.99","2007-04-28 03:14:03","123.68"
147,"JOANNE","ROBERTSON","2.99","2007-04-29 23:16:45","126.67"
147,"JOANNE","ROBERTSON","0.99","2007-04-30 08:24:33","127.66"
148,"ELEANOR","HUNT","4.99","2007-01-28 22:21:44","4.99"
148,"ELEANOR","HUNT","1.99","2007-02-15 20:31:01","6.98"
148,"ELEANOR","HUNT","6.99","2007-02-15 21:48:52","13.97"
148,"ELEANOR","HUNT","3.99","2007-02-19 15:07:49","17.96"
148,"ELEANOR","HUNT","3.99","2007-02-19 21:05:05","21.95"
148,"ELEANOR","HUNT","5.99","2007-02-19 21:22:27","27.94"
148,"ELEANOR","HUNT","6.99","2007-03-01 21:46:32","34.93"
148,"ELEANOR","HUNT","10.99","2007-03-02 16:11:15","45.92"
148,"ELEANOR","HUNT","2.99","2007-03-17 18:35:27","48.91"
148,"ELEANOR","HUNT","0.99","2007-03-17 18:56:52","49.90"
148,"ELEANOR","HUNT","3.99","2007-03-18 11:56:53","53.89"
148,"ELEANOR","HUNT","6.99","2007-03-19 04:16:38","60.88"
148,"ELEANOR","HUNT","6.99","2007-03-19 05:35:17","67.87"
148,"ELEANOR","HUNT","0.99","2007-03-20 20:46:26","68.86"
148,"ELEANOR","HUNT","4.99","2007-03-21 01:00:01","73.85"
148,"ELEANOR","HUNT","6.99","2007-03-21 01:53:16","80.84"
148,"ELEANOR","HUNT","2.99","2007-03-21 17:08:18","83.83"
148,"ELEANOR","HUNT","0.99","2007-03-21 19:55:50","84.82"
148,"ELEANOR","HUNT","5.99","2007-03-22 02:10:38","90.81"
148,"ELEANOR","HUNT","2.99","2007-03-22 05:14:19","93.80"
148,"ELEANOR","HUNT","4.99","2007-03-22 16:12:56","98.79"
148,"ELEANOR","HUNT","8.99","2007-03-22 20:54:39","107.78"
148,"ELEANOR","HUNT","3.99","2007-03-23 02:42:19","111.77"
148,"ELEANOR","HUNT","3.99","2007-03-23 04:25:30","115.76"
148,"ELEANOR","HUNT","0.99","2007-04-06 06:13:39","116.75"
148,"ELEANOR","HUNT","0.99","2007-04-07 03:38:20","117.74"
148,"ELEANOR","HUNT","2.99","2007-04-08 12:16:21","120.73"
148,"ELEANOR","HUNT","2.99","2007-04-08 21:26:33","123.72"
148,"ELEANOR","HUNT","4.99","2007-04-09 01:16:41","128.71"
148,"ELEANOR","HUNT","4.99","2007-04-09 17:17:05","133.70"
148,"ELEANOR","HUNT","1.99","2007-04-11 08:54:22","135.69"
148,"ELEANOR","HUNT","8.99","2007-04-12 08:55:45","144.68"
148,"ELEANOR","HUNT","10.99","2007-04-12 15:06:21","155.67"
148,"ELEANOR","HUNT","0.99","2007-04-28 00:35:45","156.66"
148,"ELEANOR","HUNT","4.99","2007-04-28 01:59:48","161.65"
148,"ELEANOR","HUNT","9.99","2007-04-28 08:35:30","171.64"
148,"ELEANOR","HUNT","4.99","2007-04-28 17:38:29","176.63"
